OPEN,CLOSE,HIGH,LOW,VOLUME,Return,QPL,QPL+,QPL-,MA5,MA21,RSI
1.29344999999999999,1.30085000000000006,1.30641999999999991,1.28628000000000009,59730,,1.29516057193360878,1.29457101329137214,1.29232995743235524,1.30085000000000006,1.30085000000000006,
1.30644000000000005,1.29343000000000008,1.30676999999999999,1.29218000000000011,47538,-0.00570396279355800,1.30816775105102168,1.30757227152528532,1.30530870894733186,1.29714000000000018,1.29714000000000018,
1.30342000000000002,1.30652999999999997,1.30824000000000007,1.30052999999999996,1958,0.01012810898154504,1.30514375713765851,1.30454965413757029,1.30229132406856118,1.30027000000000004,1.30027000000000004,
1.30257000000000001,1.30342000000000002,1.30346000000000006,1.30211999999999994,51960,-0.00238035100610012,1.30429263302297027,1.30369891745559752,1.30144206011261576,1.30105749999999998,1.30105749999999998,
1.29367000000000010,1.30493999999999999,1.30493999999999999,1.29221000000000008,54157,0.00116616286385041,1.29538086288094001,1.29479120396200043,1.29254976692683532,1.30183399999999994,1.30183399999999994,
1.29193000000000002,1.29364999999999997,1.29701000000000000,1.28910999999999998,61777,-0.00865173877726177,1.29363856175204850,1.29304969593066788,1.29081127365231185,1.30039400000000005,1.30047000000000001,
1.28759000000000001,1.29190999999999989,1.29295000000000004,1.28447000000000000,69302,-0.00134503150001941,1.28929282215469887,1.28870593451918358,1.28647503180666156,1.30008999999999997,1.29924714285714282,
1.29895999999999989,1.28771999999999998,1.30069999999999997,1.28652999999999995,49796,-0.00324325997941022,1.30067785884176446,1.30008578872392500,1.29783518613501259,1.29632800000000015,1.29780625000000005,
1.29310999999999998,1.29889000000000010,1.29925000000000002,1.28996000000000000,1479,0.00867424595408939,1.29482012228773358,1.29423071861858308,1.29199025184997707,1.29542199999999985,1.29792666666666667,
1.29166000000000003,1.29302999999999990,1.29319000000000006,1.29117999999999999,82538,-0.00451154447258828,1.29336820468032410,1.29277946192580595,1.29054150745454099,1.29303999999999997,1.29743699999999995,
1.28872000000000009,1.29377999999999993,1.29537999999999998,1.28367000000000009,81161,0.00058003294587139,1.29042431656599055,1.28983691387286492,1.28760405330103600,1.29306600000000005,1.29710454545454557,
1.29261000000000004,1.28872000000000009,1.29784000000000010,1.28194999999999992,78237,-0.00391102042078240,1.29431946104379914,1.29373028527624623,1.29149068481706819,1.29242799999999991,1.29640583333333326,
1.28658000000000006,1.29254000000000002,1.29418999999999995,1.28049999999999997,62861,0.00296418151343958,1.28828148644195184,1.28769505916766303,1.28546590640018543,1.29339199999999988,1.29610846153846149,
1.28466999999999998,1.28655999999999993,1.29030000000000000,1.28224000000000005,61986,-0.00462654927507089,1.28636896049012273,1.28578340379993583,1.28355756033447288,1.29092600000000002,1.29542642857142853,
1.27581000000000011,1.28465000000000007,1.29296999999999995,1.27512000000000003,1713,-0.00148457903245858,1.27749724324760727,1.27691572497372574,1.27470523251132506,1.28925000000000023,1.29470799999999997,39.46957878315131296
1.27532000000000001,1.27578999999999998,1.27717999999999998,1.27509000000000006,62685,-0.00689682014556503,1.27700659522855164,1.27642530029823553,1.27421565681907412,1.28565200000000024,1.29352562500000001,38.74425727411938425
1.27479999999999993,1.27428000000000008,1.28048000000000006,1.26872999999999991,85784,-0.00118358036981003,1.27648590753485980,1.27590484962220496,1.27369610710484849,1.28276400000000002,1.29239352941176477,25.84993260446316299
1.27242000000000011,1.27481000000000000,1.27804999999999991,1.26902000000000004,79114,0.00041592114762845,1.27410276001373268,1.27352278691268150,1.27131816802820174,1.27921799999999997,1.29141666666666666,27.71459728929737309
1.27347000000000010,1.27241000000000004,1.27770000000000006,1.26750999999999991,79911,-0.00188263349048090,1.27515414862599474,1.27457369693158906,1.27236725879731072,1.27638800000000008,1.29041631578947369,25.00384201629017866
1.28142000000000000,1.27346000000000004,1.28669999999999995,1.27109000000000005,76638,0.00082520571199529,1.28311466240454974,1.28253058707474588,1.28031037462056418,1.27415000000000012,1.28956850000000012,31.58854641619555537
1.29316000000000009,1.28151999999999999,1.29664000000000001,1.27753000000000005,1670,0.00632921332432890,1.29487018841212698,1.29428076195281694,1.29204020855326807,1.27529599999999999,1.28918523809523822,41.50449713818484554
