OPEN,CLOSE,HIGH,LOW,VOLUME,Return,QPL,QPL+,QPL-,MA5,MA21,RSI
165.97999599999999987,167.22000099999999634,168.64999399999999241,164.92999299999999607,7164600,,166.63270640748987717,166.40774594014396826,165.55334558806765699,167.22000099999999634,167.22000099999999634,
163.58999600000001351,166.80999800000000732,168.13000500000001125,159.69999699999999621,12504700,-0.00245187775115485,164.23330781783153043,164.01158662949461586,163.16948906625233917,167.01499949999998762,167.01499949999998762,
176.50000000000000000,164.33000200000000746,177.63999899999998888,162.74000499999999647,20889300,-0.01486719039466688,177.19407994757369806,176.95486122577935362,176.04630799180125678,166.12000033333333704,166.12000033333333704,
170.94999699999999621,169.17999299999999607,171.17999299999999607,168.42999299999999607,7632100,0.02951372811399344,171.62225175895457596,171.39055521633085277,170.51057123546459593,166.88499849999999469,166.88499849999999469,
169.82000700000000393,170.47999599999999987,172.14999399999999241,168.16000399999998649,4724900,0.00768414146937579,170.48781811362903227,170.25765309941007786,169.38348586680930907,167.60399799999999004,167.60399799999999004,
170.00000000000000000,169.82000700000000393,172.00000000000000000,169.64999399999999241,4688600,-0.00387135743480427,170.66851892967437720,170.43810996250701351,169.56301619606918507,168.12399920000001430,167.97333283333333043,
169.47999599999999987,170.22999599999999987,172.03999300000000972,169.10000600000000759,5123000,0.00241425617183011,170.14647003251258184,169.91676585113677334,169.04434886269260119,168.80799880000000712,168.29571328571429945,
170.00000000000000000,170.21000699999999028,170.85000600000000759,168.11999499999998875,8162600,-0.00011742348863131,170.66851892967437720,170.43810996250701351,169.56301619606918507,169.98399979999999232,168.53499999999999659,
168.13999899999998888,170.55000300000000379,170.63999899999998888,167.75000000000000000,7986700,0.00199750887737182,168.80120354215841871,168.57331552151657661,167.70779631555328137,170.25800180000001660,168.75888922222222277,
170.74000499999999647,167.82000700000000393,171.17999299999999607,167.52999900000000366,6490700,-0.01600701232470803,171.41143397291293127,171.18002204228821483,170.30111901842315092,169.72600400000001741,168.66500100000001794,
172.19999699999999621,169.55000300000000379,173.24000499999999647,169.36999499999998875,7548900,0.01030863977976115,172.87716733931983981,172.64377661311399947,171.75735811925920871,169.67200320000000602,168.74545572727274134,
174.47000099999999634,173.36000100000001112,174.69999699999999621,171.38000500000001125,7625100,0.02247123522610628,175.15609804899298751,174.91963067998065640,174.02152708994827890,170.29800420000000827,169.13000116666668760,
176.30999800000000732,174.63000500000001125,178.10000600000000759,172.44000199999999268,9727700,0.00732581906249519,177.00333077149326755,176.76436956831409475,175.85679439060544382,171.18200380000001815,169.55307838461538950,
181.50999500000000353,178.11999499999998875,183.05000300000000379,176.57000700000000393,11439900,0.01998505354220192,182.22377657401531792,181.97776757120058733,181.04342483490256654,172.69600220000000945,170.16500100000001794,
182.13999899999998888,181.55999800000000732,184.55000300000000379,181.49000499999999647,6176400,0.01931284020078716,182.85625804224923741,182.60939516548774009,181.67180941405308658,175.44400039999999308,170.92466746666664790,76.61475007575185714
184.16000399999998649,183.13999899999998888,184.66000399999998649,182.44000199999999268,4126900,0.00870236295111648,184.88420663978180869,184.63460595557489796,183.68662200541274387,178.16199960000000146,171.68812568749999059,79.04666537720585495
185.92999299999999607,183.28999300000000972,188.00000000000000000,182.80999800000000732,6513800,0.00081901278158258,186.66115605832192159,186.40915642507152938,185.45206126114135259,180.14799800000000118,172.37058847058824540,86.77276156471897650
187.67999299999999607,184.91999799999999254,188.77999900000000366,184.27000400000000013,6609300,0.00889303869415281,188.41803787083327393,188.16366638056791771,187.19756289845383890,182.20599659999999176,173.06777788888888381,84.88483553135060333
189.00000000000000000,188.03999300000000972,189.22999599999999987,187.13000500000001125,4477200,0.01687213407821919,189.74323575122622287,189.48707519361073537,188.51417682974749823,184.18999619999999595,173.85578921052629653,86.01320060402103707
192.24000499999999647,189.50000000000000000,192.86999499999998875,189.02999900000000366,5107800,0.00776434298208040,192.99598195519527621,192.73543006695823010,191.74585341969071806,185.77799659999999449,174.63799975000000586,89.07867735945438881
192.00000000000000000,192.99000499999999647,193.38000500000001125,191.19999699999999621,4471700,0.01841691292875991,192.75503314410283906,192.49480654589029882,191.50646535085462574,187.74799780000000737,175.51190476190475920,90.26897719916915719
188.83999600000001351,191.94999699999999621,191.99000499999999647,188.33000200000000746,7372800,-0.00538892156617121,189.58260254120963850,189.32665884451404281,188.35458411890377306,189.47999859999998762,176.68952361904763393,87.12430239920098529
192.02000400000000013,187.50000000000000000,192.02999900000000366,186.80999800000000732,8972200,-0.02318310533758428,192.77511580911854594,192.51486209854729736,191.52641793071336451,189.99599900000001185,177.67476180952382947,75.38184712134912502
196.00999500000000353,191.41000399999998649,196.17999299999999607,189.50000000000000000,12953000,0.02085335466666649,196.78079730625225352,196.51513577388502085,195.50615268692024529,190.67000120000000152,178.96428571428572241,84.11916723071533397
188.75000000000000000,188.85000600000000759,192.94000199999999268,188.19000199999999268,7822800,-0.01337442111959819,189.49225263515319284,189.23643091425412877,188.26481945298857568,190.54000239999999167,179.90095299999998701,77.25988431245883703
189.78999300000000972,187.69999699999999621,190.38000500000001125,187.55000300000000379,7436400,-0.00608953647584221,190.53633537048983726,190.27910409833788208,189.30213915829918392,189.48200080000000867,180.72095304761901957,71.89979725119289355
178.99000499999999647,187.77999900000000366,188.30000300000000379,178.60000600000000759,12770000,0.00042622270260351,179.69387680332360446,179.45128326105694327,178.52991245146768051,188.64800120000001016,181.57619076190476903,70.83991521019100901
180.11000100000001112,181.13999899999998888,181.86000100000001112,179.74000499999999647,7648000,-0.03536052846608018,180.81827714760103731,180.57416562226617884,179.64702950962964678,187.37600100000000225,182.09571471428571954,54.35158726673073204
180.25999500000000353,179.83999600000001351,181.19000199999999268,177.52000400000000013,9497800,-0.00717678595106963,180.96886099365005407,180.72454617441744062,179.79663795110795377,185.06199940000001902,182.55428561904759022,47.35872155883895829
180.99000499999999647,182.52999900000000366,184.17999299999999607,180.91000399999998649,10708600,0.01495775722770798,181.70174173190801525,181.45643749590996663,180.52477146553908938,183.79799800000000687,183.12476161904763217,49.09414990126236233
182.00000000000000000,181.14999399999999241,184.94000199999999268,180.52000400000000013,10016200,-0.00756042846414529,182.71570850118081353,182.46903537162515363,181.53217028049760984,182.48799740000001179,183.75952290476192275,46.93410245563892147
183.16000399999998649,182.35000600000000759,185.97000099999999634,182.08000200000000746,10196100,0.00662441092876898,183.88027417548960329,183.63202883814838628,182.68919249837702523,181.40199880000000121,184.36904685714284824,46.27213748005226535
188.24000499999999647,184.24000499999999647,188.58000200000000746,183.16000399999998649,18714800,0.01036467747634728,188.98025209802648305,188.72512159725218339,187.75613539154790033,182.02199999999999136,184.88714228571427611,44.28402217902664972
194.21000699999999028,192.49000499999999647,196.07000700000000393,189.80000300000000379,14160600,0.04477854850253604,194.97373091771584086,194.71050899344268714,193.71079154341006756,184.55200179999999932,185.73761847619047671,53.73470102269432402
201.83999600000001351,198.49000499999999647,203.80000300000000379,198.46000699999999028,8993600,0.03117044960334425,202.63372457700825180,202.36016137105869461,201.32116771036788805,187.74400299999999220,186.70761895238095462,56.46449791772645455
200.69999699999999621,203.02999900000000366,203.72999599999999987,200.57000700000000393,5965300,0.02287265799605387,201.48924257164759410,201.21722445976956806,200.18409906977669266,192.12000399999999445,187.72999995238095039,62.03301014643216149
201.77000400000000013,201.00000000000000000,202.35000600000000759,199.86000100000001112,4736600,-0.00999851750972036,202.56345733596751302,202.28998899345577911,201.25135562431142944,195.85000279999999862,188.58047619047619037,65.47454302413561322
199.49000499999999647,201.13999899999998888,202.85000600000000759,198.69999699999999621,5034700,0.00069651243781088,200.27449232131374401,200.00411416830044686,198.97721734569955743,199.23000159999998004,189.43047647619044938,62.20826773424949607
199.50000000000000000,200.53999300000000972,201.53999300000000972,196.91999799999999254,7213900,-0.00298302676236950,200.28452662629436531,200.01413492658912219,198.98718665362238767,200.83999919999999406,190.17428576190476974,65.42620405879320344
204.00000000000000000,200.00000000000000000,205.05999800000000732,199.00999500000000353,11591000,-0.00269269481823509,204.80222271560927538,204.52573195500843894,203.47561943528302209,201.14199819999998908,190.74380990476191755,66.49677850183269356
206.44000199999999268,203.72000099999999634,206.61999499999998875,202.69999699999999621,6670300,0.01860000499999992,207.25181993634717514,206.97202212668335619,205.90934942730913804,201.27999859999999899,191.42095280952381131,69.47702412809536554
201.13999899999998888,207.00000000000000000,208.10000600000000759,200.17999299999999607,9654700,0.01610052515167615,201.93097486380108307,201.65836039659146195,200.62297004773139975,202.47999859999998762,192.08809542857142105,84.42490954409417725
200.92999299999999607,201.39999399999999241,202.00000000000000000,200.03999300000000972,3932900,-0.02705316908212563,201.72014302270494568,201.44781318646920454,200.41350386667687644,202.53199760000001106,192.53809528571426313,75.75249612900287843
201.00999500000000353,200.53999300000000972,202.75000000000000000,200.00000000000000000,4807200,-0.00427011432780866,201.80045962771325208,201.52802136101757924,200.49330022209875324,202.53199760000001106,193.15904733333331933,72.49561291684784692
200.99000499999999647,200.83000200000000746,202.07000700000000393,197.14999399999999241,7433400,0.00144614047134217,201.78039101775206632,201.50797984444020017,200.47336160625309276,202.69799800000001255,193.60761866666666720,75.26964419995906042
202.00000000000000000,201.50000000000000000,204.10000600000000759,200.39999399999999241,6513500,0.00333614496503354,202.79435778702486459,202.52057772015541559,201.48076042121161322,202.25399780000000760,194.20999933333331455,74.92839365494469916
202.89999399999999241,201.57000700000000393,203.63000500000001125,201.21000699999999028,4179800,0.00034742928039710,203.69789098129305671,203.42289111037655402,202.37844099296671629,201.16799919999999702,194.87047599999999647,73.68132866422675420
203.55000300000000379,203.36999499999998875,205.58000200000000746,202.71000699999999028,5248400,0.00892984044000156,204.35045611847516511,204.07457525989784131,203.02677914940548476,201.56199940000001902,195.61285676190476579,68.04908759124089102
204.88000500000001125,203.88999899999998888,205.05000300000000379,202.80999800000000732,5975900,0.00255693569742177,205.68568830384873536,205.40800483122936271,204.35336238862200275,202.23200059999999212,196.69619009523808018,60.94889116806307072
204.11999499999998875,205.33000200000000746,206.55000300000000379,203.39999399999999241,5309100,0.00706264655972655,204.92268959166199238,204.64603619621399844,203.59530598897976006,203.13200059999999780,197.90999990476188941,55.33395550364465265
205.94999699999999621,203.38000500000001125,206.58000200000000746,202.21000699999999028,6503000,-0.00949689271419774,206.75988800918165111,206.48075432625876147,205.42060398171412317,203.50800160000000005,198.90285733333331564,55.54004604560029179
206.89999399999999241,204.46000699999999028,207.80999800000000732,202.33000200000000746,8263600,0.00531026636566345,207.71362083846184987,207.43319958008260073,206.36815902110950560,204.08600159999997459,200.01285795238095488,57.40411669680494100
208.69999699999999621,209.33000200000000746,209.80000300000000379,207.60000600000000759,4077400,0.02381881460074498,209.52070228598520885,209.23784139918168989,208.16353512606229970,205.27800299999998401,201.29761966666666240,66.46685652302099356
209.77000400000000013,209.19999699999999621,211.44000199999999268,207.89999399999999241,4349700,-0.00062105287707404,210.59491705030512776,210.31060593286787253,209.23079168059706490,206.34000260000001958,202.48619071428569782,67.50378947652806971
212.39999399999999241,209.22000099999999634,213.10000600000000759,208.72000099999999634,5787700,0.00009562141628527,213.23524939206896534,212.94737372592842917,211.85402130980585866,207.11800240000002304,203.28285719047619295,62.17890968908882598
