OPEN,CLOSE,HIGH,LOW,VOLUME,Return,QPL,QPL+,QPL-,MA5,MA21,RSI
1.17436999999999991,1.17426999999999992,1.17710000000000004,1.17196999999999996,58326,,1.17534489906383155,1.17500889438779454,1.17373145300194892,1.17426999999999992,1.17426999999999992,
1.18140000000000001,1.17435000000000000,1.18148000000000009,1.17307999999999990,50779,0.00006812743236240,1.18238073499323959,1.18204271892992896,1.18075763053935523,1.17430999999999996,1.17430999999999996,
1.18175000000000008,1.18140000000000001,1.18266000000000004,1.17869000000000002,3232,0.00600332098607748,1.18273102554449050,1.18239290934098840,1.18110744023182934,1.17667333333333324,1.17667333333333324,
1.18165000000000009,1.18169999999999997,1.18220999999999998,1.18113000000000001,56363,0.00025393600812595,1.18263094252984735,1.18229285493782865,1.18100749460540810,1.17792999999999992,1.17792999999999992,
1.17647999999999997,1.18290999999999991,1.18304999999999993,1.17578000000000005,58949,0.00102394854870091,1.17745665067280059,1.17712004229446654,1.17584030571943510,1.17892599999999992,1.17892599999999992,
1.17684999999999995,1.17639000000000005,1.17815000000000003,1.17327000000000004,66046,-0.00551183099305941,1.17782695782697977,1.17749024358615784,1.17621010453719332,1.17934999999999990,1.17850333333333324,
1.17338999999999993,1.17683000000000004,1.17818000000000001,1.17250999999999994,73492,0.00037402562075495,1.17436408552032967,1.17402836123682852,1.17275198586302176,1.17984599999999995,1.17826428571428576,
1.17880000000000007,1.17340000000000000,1.18076000000000003,1.17303000000000002,59492,-0.00291460958677126,1.17977857661251995,1.17944130444777406,1.17815904425240570,1.17824599999999990,1.17765625000000007,
1.17148000000000008,1.17873999999999990,1.17974000000000001,1.17130000000000001,1681,0.00455087779103458,1.17245249994064715,1.17211732213647646,1.17084302439837806,1.17765399999999998,1.17777666666666669,
1.17137000000000002,1.17148999999999992,1.17172999999999994,1.17053999999999991,90209,-0.00615063542426653,1.17234240862453953,1.17200726229300067,1.17073308420931488,1.17537000000000003,1.17714800000000008,
1.17446000000000006,1.17166999999999999,1.17449000000000003,1.16958000000000006,77411,0.00015365047930427,1.17543497377701045,1.17509894335063869,1.17382140406572821,1.17442599999999997,1.17664999999999997,
1.17304000000000008,1.17447999999999997,1.17696000000000001,1.17172000000000009,79625,0.00239828620686700,1.17401379496907898,1.17367817082576953,1.17240217617054787,1.17395600000000000,1.17646916666666668,
1.17449000000000003,1.17303000000000002,1.17549999999999999,1.16847999999999996,61087,-0.00123458892446016,1.17546499868140342,1.17512895967158659,1.17385138775365450,1.17388200000000009,1.17620461538461529,
1.16694000000000009,1.17443000000000008,1.17453999999999992,1.16650999999999994,56383,0.00119349036256544,1.16790873107585158,1.16757485223302138,1.16630549295885833,1.17301999999999995,1.17607785714285717,
1.16324999999999990,1.16691999999999996,1.16799999999999993,1.16148999999999991,1630,-0.00639459141881604,1.16421566783552222,1.16388284475642445,1.16261749934391800,1.17210600000000009,1.17546733333333342,41.82788525683791647
1.16220999999999997,1.16325999999999996,1.16379000000000010,1.16152000000000011,64170,-0.00313646179686700,1.16317480448323418,1.16284227896356240,1.16157806482913828,1.17042399999999991,1.17470437499999991,38.57878475798139561
1.16724999999999990,1.16294999999999993,1.16850999999999994,1.16122999999999998,81027,-0.00026649244364974,1.16821898842124505,1.16788502088281665,1.16661532440076376,1.16811800000000021,1.17401294117647059,27.93590050227203392
1.16619999999999990,1.16724000000000006,1.16867999999999994,1.16266000000000003,76702,0.00368889462143707,1.16716811676749277,1.16683444964963856,1.16556589532334165,1.16696000000000000,1.17363666666666666,34.21397379912674808
1.17071999999999998,1.16620999999999997,1.17189000000000010,1.16514000000000006,79681,-0.00088242349473977,1.17169186902935962,1.17135690867246178,1.17008343763757749,1.16531600000000002,1.17324578947368430,31.69662428759332329
1.17643000000000009,1.17070999999999992,1.17717000000000005,1.16917000000000004,77608,0.00385865324426993,1.17740660916547912,1.17707001509288678,1.17579033290622470,1.16607400000000005,1.17311900000000002,43.48623853210999357
1.18483999999999989,1.17643999999999993,1.18717000000000006,1.17315999999999998,1671,0.00489446575155239,1.18582359069696119,1.18548459039862619,1.18419576008824246,1.16871000000000014,1.17327714285714291,49.60114542851287922
1.18473999999999990,1.18486000000000002,1.18486000000000002,1.18358000000000008,65197,0.00715718608683824,1.18572350768231805,1.18538453599546645,1.18409581446182122,1.17309200000000002,1.17378142857142853,60.63474387527834608
1.18524000000000007,1.18412000000000006,1.18704000000000010,1.18262000000000000,91035,-0.00062454635990750,1.18622392275553357,1.18588480801126561,1.18459554259392719,1.17646800000000007,1.17424666666666666,55.45860389610400887
1.18165000000000009,1.18521999999999994,1.18544000000000005,1.17374000000000001,80016,0.00092895990271247,1.18263094252984735,1.18229285493782865,1.18100749460540810,1.18026999999999993,1.17442857142857138,65.91699513099921148
1.18479000000000001,1.18161000000000005,1.18826000000000009,1.17879000000000000,60747,-0.00304584802821406,1.18577354918963973,1.18543456319704643,1.18414578727503184,1.18245000000000000,1.17442428571428570,60.67439862542958195
1.18677999999999995,1.18479000000000001,1.19005000000000005,1.18395000000000006,54270,0.00269124330362813,1.18776520118103668,1.18742564581992638,1.18613470524081244,1.18412000000000006,1.17451380952380946,60.98444491796292510
1.18460999999999994,1.18677000000000010,1.18877000000000010,1.18320000000000003,1444,0.00167118223482654,1.18559339976328215,1.18525446527135858,1.18396588514747370,1.18450199999999994,1.17500809523809524,64.47534766118837979
